Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,5866074,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.681887068,1955358.0,3385983.543,5865155,118,5866074,2933037.0,4146641.042,5865155,919,0,0.0,0.0,0,0,104,40,0.511415301,0.170471767,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5273975,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.758441214,1757991.667,3044178.329,5273106,95,5273975,2636987.5,3728034.535,5273106,869,0,0.0,0.0,0,0,104,40,0.56883091,0.189610303,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5501396,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727088179,1833798.667,3175493.758,5500543,108,5501396,2750698.0,3888868.093,5500543,853,0,0.0,0.0,0,0,104,40,0.545316134,0.181772045,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5325651,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.751081887,1775217.0,3074005.684,5324773,125,5325651,2662825.5,3764562.257,5324773,878,0,0.0,0.0,0,0,104,40,0.563311415,0.187770472,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5528004,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723588478,1842668.0,3191034.285,5527357,124,5528004,2764002.0,3907974.119,5527357,647,0,0.0,0.0,0,0,104,40,0.542691358,0.180897119,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5523718,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.724149929,1841239.333,3188363.183,5522844,125,5523718,2761859.0,3904622.433,5522844,874,0,0.0,0.0,0,0,104,40,0.543112447,0.181037482,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5225427,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.765487682,1741809.0,3016140.467,5224548,104,5225427,2612713.5,3693691.773,5224548,879,0,0.0,0.0,0,0,104,40,0.574115761,0.19137192,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5901454,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677799064,1967151.333,3406430.112,5900558,121,5901454,2950727.0,4171691.007,5900558,896,0,0.0,0.0,0,0,104,40,0.508349298,0.169449766,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5499678,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727315308,1833226.0,3174461.171,5498778,94,5499678,2749839.0,3887586.816,5498778,900,0,0.0,0.0,0,0,104,40,0.545486481,0.181828827,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5070492,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788878081,1690164.0,2926105.05,5068939,154,5070492,2535246.0,3583183.003,5068939,1553,0,0.0,0.0,0,0,104,40,0.591658561,0.19721952,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5579430,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.716919112,1859810.0,3220546.708,5578577,115,5579430,2789715.0,3944046.464,5578577,853,0,0.0,0.0,0,0,104,40,0.537689334,0.179229778,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5995387,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667179617,1998462.333,3460716.913,5994554,108,5995387,2997693.5,4238200.764,5994554,833,0,0.0,0.0,0,0,104,40,0.500384712,0.166794904,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,7556322,4,602,602,0,150.5,301.0,364,0,91.0,182.0,127.8399729,1.058716132,1079474.571,1973253.922,5001860,67,2554462,851487.3333,1470638.071,2549633,896,7556188,2518729.333,2499715.066,5002427,3299,136,136,0.529358066,0.529358066,0,602,107.3333333,221.137966,48902.0,0,1,0,120.75,602,29200,236,1,32,0.0,0,0,0.0,0,0,Web Attacks
80,5317966,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752167276,1772655.333,3069729.822,5317274,93,5317966,2658983.0,3759391.185,5317274,692,0,0.0,0.0,0,0,104,40,0.564125457,0.188041819,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5875393,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680805522,1958464.333,3391505.893,5874638,95,5875393,2937696.5,4153462.501,5874638,755,0,0.0,0.0,0,0,104,40,0.510604142,0.170201381,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,35266193,203,43906,602,0,216.2857143,228.4931854,1068,0,694.0673077,362.5719685,3291.792794,8.70522089,115248.9967,328111.0096,3541829,4,35300000,174574.2723,391165.9964,3541829,1012,35300000,342389.1165,516598.7114,3542861,4,6504,3336,5.756220979,2.94899991,0,1068,376.9123377,360.632762,130055.989,0,1,0,378.1400651,43906,29200,1176,101,32,0.0,0,0,0.0,0,0,Web Attacks
80,5207925,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768060216,1735975.0,3006004.506,5207010,125,5207925,2603962.5,3681265.078,5207010,915,0,0.0,0.0,0,0,104,40,0.576045162,0.192015054,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5977697,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669154024,1992565.667,3450496.664,5976856,57,5977697,2988848.5,4225680.731,5976856,841,0,0.0,0.0,0,0,104,40,0.501865518,0.167288506,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5535958,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.722548834,1845319.333,3195430.814,5535085,155,5535958,2767979.0,3913278.834,5535085,873,0,0.0,0.0,0,0,104,40,0.541911626,0.180637209,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5266321,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.759543522,1755440.333,3039913.433,5265630,100,5266321,2633160.5,3722874.069,5265630,691,0,0.0,0.0,0,0,104,40,0.569657641,0.18988588,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5153021,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.776243683,1717673.667,2974335.976,5152141,124,5153021,2576510.5,3642491.585,5152141,880,0,0.0,0.0,0,0,104,40,0.582182762,0.194060921,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5607742,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713299578,1869247.333,3236872.73,5606866,124,5607742,2803871.0,3964033.544,5606866,876,0,0.0,0.0,0,0,104,40,0.534974683,0.178324894,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5311232,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.753120933,1770410.667,3065671.344,5310343,138,5311232,2655616.0,3754350.928,5310343,889,0,0.0,0.0,0,0,104,40,0.5648407,0.188280233,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5468902,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731408242,1822967.333,3156711.687,5468024,128,5468902,2734451.0,3865856.01,5468024,878,0,0.0,0.0,0,0,104,40,0.548556182,0.182852061,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5292403,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.755800342,1764134.333,3054778.767,5291489,133,5292403,2646201.5,3741001.459,5291489,914,0,0.0,0.0,0,0,104,40,0.566850257,0.188950086,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5975419,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669409124,1991806.333,3449145.948,5974537,125,5975419,2987709.5,4224011.959,5974537,882,0,0.0,0.0,0,0,104,40,0.502056843,0.167352281,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,68150616,203,48783,585,0,240.3103448,252.4075112,1870,0,1610.578947,481.1069628,3409.932494,4.651461991,215666.5063,447550.6226,4804702,45,68100000,337357.9257,522163.397,4804702,694,68200000,603101.6991,576395.159,4805402,45,6504,3656,2.97869648,1.672765511,0,1870,730.7830189,746.4613344,557204.5237,0,1,0,733.0883281,48783,29200,1149,101,32,0.0,0,0,0.0,0,0,Web Attacks
80,5427152,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.73703482,1809050.667,3132592.592,5426257,129,5427152,2713576.0,3836310.261,5426257,895,0,0.0,0.0,0,0,104,40,0.552776115,0.184258705,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5735629,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697395177,1911876.333,3310723.047,5734770,108,5735629,2867814.5,4054487.351,5734770,859,0,0.0,0.0,0,0,104,40,0.523046383,0.174348794,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5685850,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.703500796,1895283.333,3281957.147,5684961,125,5685850,2842925.0,4019245.856,5684961,889,0,0.0,0.0,0,0,104,40,0.527625597,0.175875199,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5666615,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705888789,1888871.667,3270973.916,5665867,158,5666615,2833307.5,4005844.061,5665867,748,0,0.0,0.0,0,0,104,40,0.529416592,0.176472197,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5253203,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761440211,1751067.667,3032333.688,5252505,128,5253203,2626601.5,3713588.343,5252505,698,0,0.0,0.0,0,0,104,40,0.571080158,0.190360053,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5756138,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694910372,1918712.667,3322666.972,5755398,150,5756138,2878069.0,4069157.695,5755398,740,0,0.0,0.0,0,0,104,40,0.521182779,0.173727593,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5723985,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698813851,1907995.0,3304130.279,5723276,97,5723985,2861992.5,4046465.931,5723276,709,0,0.0,0.0,0,0,104,40,0.524110388,0.174703463,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5471446,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731068167,1823815.333,3158173.541,5470560,102,5471446,2735723.0,3867643.576,5470560,886,0,0.0,0.0,0,0,104,40,0.548301126,0.182767042,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,70,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,235,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5372096,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.744588332,1790698.667,3100803.396,5371198,142,5372096,2686048.0,3797375.547,5371198,898,0,0.0,0.0,0,0,104,40,0.558441249,0.186147083,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5272676,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.758628067,1757558.667,3043441.343,5271822,72,5272676,2636338.0,3727137.216,5271822,854,0,0.0,0.0,0,0,104,40,0.56897105,0.189657017,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5543627,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.721549267,1847875.667,3199015.957,5541781,125,5543627,2771813.5,3917325.606,5541781,1846,0,0.0,0.0,0,0,104,40,0.54116195,0.180387317,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,33347126,203,43951,602,0,216.5073892,228.6511756,1068,0,694.25,362.7377761,3483.148743,9.206190662,108977.5359,272283.0297,1279999,4,33300000,165068.3515,321321.6919,1279999,875,33300000,323757.3204,416598.2428,1280850,4,6504,3336,6.087481122,3.11870954,0,1068,377.1201299,360.7437149,130136.0279,0,1,0,378.3485342,43951,29200,1174,101,32,0.0,0,0,0.0,0,0,Web Attacks
80,5744311,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.696341128,1914770.333,3315714.817,5743428,125,5744311,2872155.5,4060592.511,5743428,883,0,0.0,0.0,0,0,104,40,0.522255846,0.174085282,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5233909,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.764247143,1744636.333,3020996.851,5232983,108,5233909,2616954.5,3699622.984,5232983,926,0,0.0,0.0,0,0,104,40,0.573185357,0.191061786,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,3533310,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.132082948,1177770.0,2039228.297,3532468,208,3533310,1766655.0,2497236.693,3532468,842,0,0.0,0.0,0,0,104,40,0.849062211,0.283020737,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,34645928,203,43906,602,0,216.2857143,228.4931854,1069,0,694.1153846,362.6179703,3350.869978,8.861070196,113221.9869,294091.2083,2289998,4,34600000,171498.9703,348211.3282,2289998,683,34600000,336367.0194,454598.3523,2290610,4,6504,3336,5.859274429,3.001795767,0,1069,376.9285714,360.6626024,130077.5128,0,1,0,378.1563518,43906,29200,1176,101,32,0.0,0,0,0.0,0,0,Web Attacks
80,5685252,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.703574793,1895084.0,3281639.603,5684395,123,5685252,2842626.0,4018868.261,5684395,857,0,0.0,0.0,0,0,104,40,0.527681095,0.175893698,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5350721,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.747562805,1783573.667,3088469.464,5349831,125,5350721,2675360.5,3782272.453,5349831,890,0,0.0,0.0,0,0,104,40,0.560672104,0.186890701,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,34522607,203,43951,602,0,216.5073892,228.6511756,1068,0,694.1538462,362.6429619,3364.259252,8.892723542,112818.9771,300147.0734,2609086,4,34500000,170891.5891,356060.6786,2609086,730,34500000,335169.5243,464950.8291,2609732,4,6504,3336,5.880204818,3.012518724,0,1068,377.0876623,360.6830953,130092.2952,0,1,0,378.3159609,43951,29200,1174,101,32,0.0,0,0,0.0,0,0,Web Attacks
80,5396015,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741287784,1798671.667,3114791.431,5395323,130,5396015,2698007.5,3814580.162,5395323,692,0,0.0,0.0,0,0,104,40,0.555965838,0.185321946,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5825625,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686621607,1941875.0,3362825.148,5824931,127,5825625,2912812.5,4118357.478,5824931,694,0,0.0,0.0,0,0,104,40,0.514966205,0.171655402,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5649207,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708063981,1883069.0,3260807.362,5648325,133,5649207,2824603.5,3993345.242,5648325,882,0,0.0,0.0,0,0,104,40,0.531047986,0.177015995,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5245315,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762585278,1748438.333,3027783.013,5244621,131,5245315,2622657.5,3708016.342,5244621,694,0,0.0,0.0,0,0,104,40,0.571938959,0.19064632,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5036163,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.794255468,1678721.0,2906900.886,5035321,115,5036163,2518081.5,3559914.241,5035321,842,0,0.0,0.0,0,0,104,40,0.595691601,0.198563867,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,4,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1439,-1,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5541209,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.721864127,1847069.667,3198448.627,5540320,129,5541209,2770604.5,3916969.224,5540320,889,0,0.0,0.0,0,0,104,40,0.541398096,0.180466032,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5671865,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705235403,1890621.667,3273899.356,5670995,132,5671865,2835932.5,4009383.838,5670995,870,0,0.0,0.0,0,0,104,40,0.528926552,0.176308851,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5716285,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.699755173,1905428.333,3299708.925,5715604,156,5716285,2858142.5,4041060.807,5715604,681,0,0.0,0.0,0,0,104,40,0.52481638,0.174938793,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5814636,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.687919244,1938212.0,3356487.573,5813950,128,5814636,2907318.0,4110598.395,5813950,686,0,0.0,0.0,0,0,104,40,0.515939433,0.171979811,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5532025,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723062531,1844008.333,3193132.386,5531120,130,5532025,2766012.5,3910452.528,5531120,905,0,0.0,0.0,0,0,104,40,0.542296899,0.180765633,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5842448,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684644519,1947482.667,3372380.306,5841572,83,5842448,2921224.0,4129995.748,5841572,876,0,0.0,0.0,0,0,104,40,0.513483389,0.17116113,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5568015,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.718388869,1856005.0,3213934.607,5567137,100,5568015,2784007.5,3935939.485,5567137,878,0,0.0,0.0,0,0,104,40,0.538791652,0.179597217,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5221826,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.766015566,1740608.667,3014028.523,5220909,97,5221826,2610913.0,3691091.741,5220909,917,0,0.0,0.0,0,0,104,40,0.574511675,0.191503892,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5646956,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708346231,1882318.667,3259514.676,5646082,116,5646956,2823478.0,3991764.858,5646082,874,0,0.0,0.0,0,0,104,40,0.531259673,0.177086558,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,90,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,11111.11111,11111.11111,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1444,1176,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,53204676,157,37362,585,0,237.9745223,253.4582844,1869,0,1773.202532,291.6339196,3335.13919,4.435700351,226402.8766,442680.8487,3953188,72,53200000,341055.6154,506451.4738,3953188,706,53000000,679226.3718,537629.6439,3953842,3024,5032,2536,2.950868454,1.484831897,0,1869,748.7130802,773.1919327,597825.7648,0,1,0,751.8855932,37362,29200,931,77,32,0.0,0,0,0.0,0,0,Web Attacks
80,5016866,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.797310512,1672288.667,2895700.004,5015955,134,5016866,2508433.0,3546171.62,5015955,911,0,0.0,0.0,0,0,104,40,0.597982884,0.199327628,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5896858,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67832734,1965619.333,3403786.999,5895974,156,5896858,2948429.0,4168458.115,5895974,884,0,0.0,0.0,0,0,104,40,0.508745505,0.169581835,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5091575,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.785611525,1697191.667,2938879.163,5090717,127,5091575,2545787.5,3599073.814,5090717,858,0,0.0,0.0,0,0,104,40,0.589208644,0.196402881,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5040498,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.793572381,1680166.0,2909356.071,5039601,115,5040498,2520249.0,3562901.767,5039601,897,0,0.0,0.0,0,0,104,40,0.595179286,0.198393095,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5769947,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.693247269,1923315.667,3330361.629,5768886,96,5769947,2884973.5,4078468.17,5768886,1061,0,0.0,0.0,0,0,104,40,0.519935452,0.173311817,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5116588,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.781770977,1705529.333,2953350.732,5115765,150,5116588,2558294.0,3616810.174,5115765,823,0,0.0,0.0,0,0,104,40,0.586328233,0.195442744,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5648019,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708212915,1882673.0,3259871.206,5646848,128,5648019,2824009.5,3992096.491,5646848,1171,0,0.0,0.0,0,0,104,40,0.531159686,0.177053229,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5248725,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762089841,1749575.0,3029556.93,5247806,151,5248725,2624362.5,3710109.378,5247806,919,0,0.0,0.0,0,0,104,40,0.571567381,0.19052246,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5344025,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748499492,1781341.667,3084616.515,5343150,139,5344025,2672012.5,3777558.879,5343150,875,0,0.0,0.0,0,0,104,40,0.561374619,0.187124873,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5437577,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.735621767,1812525.667,3138612.334,5436683,128,5437577,2718788.5,3843683.263,5436683,894,0,0.0,0.0,0,0,104,40,0.551716325,0.183905442,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5871175,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68129463,1957058.333,3388957.183,5870289,123,5871175,2935587.5,4150294.663,5870289,886,0,0.0,0.0,0,0,104,40,0.510970973,0.170323658,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5987045,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.668109226,1995681.667,3455867.748,5986174,124,5987045,2993522.5,4232248.339,5986174,871,0,0.0,0.0,0,0,104,40,0.501081919,0.167027306,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
